X,Y,Z,sg[t/m3],tons [t],au[ppm],cu[%],profit [$]
115,190,0,2.27,283.33,0.00,0.00,-7083.33
115,190,5,2.33,291.11,0.42,1.52,29389.96
115,190,10,2.68,335.00,1.59,6.59,184108.01
115,190,15,2.68,335.00,1.60,7.10,197607.57
115,190,20,2.68,335.00,1.79,7.00,198113.11
115,190,25,2.68,335.00,1.67,8.99,247966.88
115,190,30,2.68,335.00,1.73,10.62,291305.26
115,190,35,2.68,335.00,1.94,11.47,316656.28
115,190,40,2.68,335.00,2.19,10.53,296261.15
115,190,45,2.68,335.00,2.37,7.84,229041.61
115,190,50,2.68,335.00,2.38,6.21,186942.20
115,190,55,2.68,334.44,2.48,4.45,142414.36
115,190,60,2.66,332.22,2.36,2.25,83056.94
115,190,65,2.48,310.42,2.48,2.01,73523.89
115,190,70,0.97,121.45,1.63,1.70,20943.17
115,195,0,2.27,283.33,0.00,0.00,-7083.33
115,195,5,2.33,291.11,0.33,1.27,22338.57
115,195,10,2.68,335.00,1.26,5.43,148871.57
115,195,15,2.68,335.00,1.26,6.46,175648.40
115,195,20,2.68,335.00,1.27,8.19,220815.44
115,195,25,2.68,335.00,1.35,9.11,245985.91
115,195,30,2.68,335.00,1.37,9.65,260194.86
115,195,35,2.68,335.00,1.42,10.24,276581.54
115,195,40,2.68,335.00,1.64,10.92,297556.61
115,195,45,2.68,335.00,1.92,8.56,240630.96
115,195,50,2.68,335.00,2.17,5.01,152347.92
115,195,55,2.68,335.00,2.15,3.29,107389.02
115,195,60,2.68,334.86,2.16,2.02,74490.00
115,195,65,2.49,311.39,1.65,1.79,56199.73
115,195,70,0.69,85.81,1.20,1.28,10262.43
115,200,0,2.27,283.33,0.00,0.00,-7083.33
115,200,5,2.28,284.63,0.05,0.21,-5201.69
115,200,10,2.51,313.52,1.08,4.23,107494.70
115,200,15,2.68,335.00,1.49,6.52,180878.23
115,200,20,2.68,335.00,1.21,7.31,196979.51
115,200,25,2.68,335.00,1.16,8.27,221067.46
115,200,30,2.68,335.00,1.23,9.06,242822.67
115,200,35,2.68,335.00,1.29,9.76,261958.39
115,200,40,2.68,335.00,1.50,10.27,278494.49
115,200,45,2.68,335.00,1.73,8.00,223232.56
115,200,50,2.68,335.00,1.92,4.80,142955.94
115,200,55,2.68,335.00,1.96,3.01,97131.20
115,200,60,2.68,335.00,1.88,1.82,64906.53
115,200,65,2.49,311.67,1.31,1.54,45076.89
115,200,70,0.40,49.92,0.96,1.42,5912.45
115,205,0,2.27,283.33,0.00,0.00,-7083.33
115,205,5,2.27,283.33,0.00,0.00,-7083.33
115,205,10,2.29,285.93,0.15,0.55,3552.55
115,205,15,2.56,319.81,1.17,4.92,128068.28
115,205,20,2.68,335.00,1.17,6.04,163220.68
115,205,25,2.68,335.00,1.07,6.74,179736.88
115,205,30,2.68,335.00,1.11,7.84,209162.93
115,205,35,2.68,335.00,1.19,8.57,229362.03
115,205,40,2.68,335.00,1.33,8.22,222470.69
115,205,45,2.68,335.00,1.41,6.05,167393.51
115,205,50,2.68,335.00,1.50,4.34,124493.41
115,205,55,2.68,335.00,1.46,3.21,94322.56
115,205,60,2.68,335.00,1.31,1.82,55915.18
115,205,65,2.49,311.67,0.99,1.26,33597.72
115,205,70,0.33,41.12,0.65,1.05,3118.66
115,210,0,2.27,283.33,0.00,0.00,-7083.33
115,210,5,2.27,283.33,0.00,0.00,-7083.33
115,210,10,2.27,283.33,0.00,0.00,-7083.33
115,210,15,2.27,283.33,0.00,0.00,-7083.33
115,210,20,2.27,283.33,0.00,0.00,-7083.33
115,210,25,2.37,296.30,0.43,2.73,57788.76
115,210,30,2.65,331.85,1.03,7.07,185910.73
115,210,35,2.68,335.00,1.16,8.09,216392.73
115,210,40,2.68,335.00,1.26,7.45,201381.68
115,210,45,2.68,335.00,1.32,5.49,151271.60
115,210,50,2.68,335.00,1.37,4.21,118842.36
115,210,55,2.68,335.00,1.32,3.19,91567.82
115,210,60,2.68,335.00,1.14,1.77,51937.76
115,210,65,2.49,311.67,1.02,1.50,39865.22
115,210,70,0.49,60.77,0.24,0.39,275.24
115,215,0,2.27,283.33,0.00,0.00,-7083.33
115,215,5,2.27,283.33,0.00,0.00,-7083.33
115,215,10,2.27,283.33,0.00,0.00,-7083.33
115,215,15,2.27,283.33,0.00,0.00,-7083.33
115,215,20,2.27,283.33,0.00,0.00,-7083.33
115,215,25,2.27,283.33,0.00,0.00,-7083.33
115,215,30,2.33,291.11,0.27,1.96,37350.34
115,215,35,2.48,310.19,0.70,4.66,111073.53
115,215,40,2.60,324.81,1.07,5.90,153122.37
115,215,45,2.63,329.26,1.18,4.95,132812.69
115,215,50,2.65,331.85,1.30,4.10,113744.63
115,215,55,2.68,335.00,1.34,3.16,91002.16
115,215,60,2.68,335.00,1.22,2.21,64634.51
115,215,65,2.49,311.67,1.12,1.92,51420.61
115,215,70,0.32,40.61,0.00,0.00,-1015.26
115,220,0,2.27,283.33,0.00,0.00,-7083.33
115,220,5,2.27,283.33,0.00,0.00,-7083.33
115,220,10,2.27,283.33,0.00,0.00,-7083.33
115,220,15,2.27,283.33,0.00,0.00,-7083.33
115,220,20,2.27,283.33,0.00,0.00,-7083.33
115,220,25,2.27,283.33,0.00,0.00,-7083.33
115,220,30,2.27,283.33,0.00,0.00,-7083.33
115,220,35,2.27,283.33,0.00,0.00,-7083.33
115,220,40,2.27,283.33,0.00,0.00,-7083.33
115,220,45,2.27,283.33,0.00,0.00,-7083.33
115,220,50,2.29,285.93,0.11,0.32,-2099.18
115,220,55,2.47,308.89,0.62,1.54,34694.75
115,220,60,2.54,317.78,0.71,1.41,33612.61
115,220,65,2.39,299.07,0.63,1.09,23225.32
115,220,70,0.12,14.74,0.00,0.00,-368.47
115,225,0,2.27,283.33,0.00,0.00,-7083.33
115,225,5,2.27,283.33,0.00,0.00,-7083.33
115,225,10,2.27,283.33,0.00,0.00,-7083.33
115,225,15,2.27,283.33,0.00,0.00,-7083.33
115,225,20,2.27,283.33,0.00,0.00,-7083.33
115,225,25,2.27,283.33,0.00,0.00,-7083.33
115,225,30,2.27,283.33,0.00,0.00,-7083.33
115,225,35,2.27,283.33,0.00,0.00,-7083.33
115,225,40,2.27,283.33,0.00,0.00,-7083.33
115,225,45,2.27,283.33,0.00,0.00,-7083.33
115,225,50,2.27,283.33,0.00,0.00,-7083.33
115,225,55,2.27,283.33,0.00,0.00,-7083.33
115,225,60,2.27,283.33,0.00,0.00,-7083.33
115,225,65,2.28,285.08,0.00,0.00,-7127.01
115,225,70,0.04,5.62,0.00,0.00,-140.55
115,230,0,2.27,283.33,0.00,0.00,-7083.33
115,230,5,2.27,283.33,0.00,0.00,-7083.33
115,230,10,2.27,283.33,0.00,0.00,-7083.33
115,230,15,2.27,283.33,0.00,0.00,-7083.33
115,230,20,2.27,283.33,0.00,0.00,-7083.33
115,230,25,2.27,283.33,0.00,0.00,-7083.33
115,230,30,2.27,283.33,0.00,0.00,-7083.33
115,230,35,2.27,283.33,0.00,0.00,-7083.33
115,230,40,2.27,283.33,0.00,0.00,-7083.33
115,230,45,2.27,283.33,0.00,0.00,-7083.33
115,230,50,2.27,283.33,0.00,0.00,-7083.33
115,230,55,2.27,283.33,0.00,0.00,-7083.33
115,230,60,2.27,283.33,0.00,0.00,-7083.33
115,230,65,2.32,290.29,0.00,0.00,-7257.14
115,230,70,0.00,0.47,0.00,0.00,-11.68
115,235,0,2.27,283.33,0.00,0.00,-7083.33
115,235,5,2.27,283.33,0.00,0.00,-7083.33
115,235,10,2.27,283.33,0.00,0.00,-7083.33
115,235,15,2.27,283.33,0.00,0.00,-7083.33
115,235,20,2.27,283.33,0.00,0.00,-7083.33
115,235,25,2.27,283.33,0.00,0.00,-7083.33
115,235,30,2.27,283.33,0.00,0.00,-7083.33
115,235,35,2.27,283.33,0.00,0.00,-7083.33
115,235,40,2.27,283.33,0.00,0.00,-7083.33
115,235,45,2.27,283.33,0.00,0.00,-7083.33
115,235,50,2.27,283.33,0.00,0.00,-7083.33
115,235,55,2.27,283.33,0.00,0.00,-7083.33
115,235,60,2.27,283.33,0.00,0.00,-7083.33
115,235,65,2.23,278.74,0.00,0.00,-6968.61
115,240,0,2.27,283.33,0.00,0.00,-7083.33
115,240,5,2.27,283.33,0.00,0.00,-7083.33
115,240,10,2.27,283.33,0.00,0.00,-7083.33
115,240,15,2.27,283.33,0.00,0.00,-7083.33
115,240,20,2.27,283.33,0.00,0.00,-7083.33
115,240,25,2.27,283.33,0.00,0.00,-7083.33
115,240,30,2.27,283.33,0.00,0.00,-7083.33
115,240,35,2.27,283.33,0.00,0.00,-7083.33
115,240,40,2.27,283.33,0.00,0.00,-7083.33
115,240,45,2.27,283.33,0.00,0.00,-7083.33
115,240,50,2.27,283.33,0.00,0.00,-7083.33
115,240,55,2.27,283.33,0.00,0.00,-7083.33
115,240,60,2.27,283.33,0.00,0.00,-7083.33
115,240,65,2.20,274.63,0.00,0.00,-6865.83
115,245,0,2.27,283.33,0.00,0.00,-7083.33
115,245,5,2.27,283.33,0.00,0.00,-7083.33
115,245,10,2.27,283.33,0.00,0.00,-7083.33
115,245,15,2.27,283.33,0.00,0.00,-7083.33
115,245,20,2.27,283.33,0.00,0.00,-7083.33
115,245,25,2.27,283.33,0.00,0.00,-7083.33
115,245,30,2.27,283.33,0.00,0.00,-7083.33
115,245,35,2.27,283.33,0.00,0.00,-7083.33
115,245,40,2.27,283.33,0.00,0.00,-7083.33
115,245,45,2.27,283.33,0.00,0.00,-7083.33
115,245,50,2.27,283.33,0.00,0.00,-7083.33
115,245,55,2.27,283.33,0.00,0.00,-7083.33
115,245,60,2.27,283.33,0.00,0.00,-7083.33
115,245,65,2.09,261.55,0.00,0.00,-6538.77
115,250,0,2.27,283.33,0.00,0.00,-7083.33
115,250,5,2.27,283.33,0.00,0.00,-7083.33
115,250,10,2.27,283.33,0.00,0.00,-7083.33
115,250,15,2.27,283.33,0.00,0.00,-7083.33
115,250,20,2.27,283.33,0.00,0.00,-7083.33
115,250,25,2.27,283.33,0.00,0.00,-7083.33
115,250,30,2.27,283.33,0.00,0.00,-7083.33
115,250,35,2.27,283.33,0.00,0.00,-7083.33
115,250,40,2.27,283.33,0.00,0.00,-7083.33
115,250,45,2.27,283.33,0.00,0.00,-7083.33
115,250,50,2.27,283.33,0.00,0.00,-7083.33
115,250,55,2.27,283.33,0.00,0.00,-7083.33
115,250,60,2.27,283.33,0.00,0.00,-7083.33
115,250,65,1.94,242.27,0.00,0.00,-6056.64
115,255,0,2.27,283.33,0.00,0.00,-7083.33
115,255,5,2.27,283.33,0.00,0.00,-7083.33
115,255,10,2.27,283.33,0.00,0.00,-7083.33
115,255,15,2.27,283.33,0.00,0.00,-7083.33
115,255,20,2.27,283.33,0.00,0.00,-7083.33
115,255,25,2.27,283.33,0.00,0.00,-7083.33
115,255,30,2.27,283.33,0.00,0.00,-7083.33
115,255,35,2.27,283.33,0.00,0.00,-7083.33
115,255,40,2.27,283.33,0.00,0.00,-7083.33
115,255,45,2.27,283.33,0.00,0.00,-7083.33
115,255,50,2.27,283.33,0.00,0.00,-7083.33
115,255,55,2.27,283.33,0.00,0.00,-7083.33
115,255,60,2.27,283.33,0.00,0.00,-7083.33
115,255,65,1.75,218.32,0.00,0.00,-5457.90
115,260,0,2.27,283.33,0.00,0.00,-7083.33
115,260,5,2.27,283.33,0.00,0.00,-7083.33
115,260,10,2.27,283.33,0.00,0.00,-7083.33
115,260,15,2.27,283.33,0.00,0.00,-7083.33
115,260,20,2.27,283.33,0.00,0.00,-7083.33
115,260,25,2.27,283.33,0.00,0.00,-7083.33
115,260,30,2.27,283.33,0.00,0.00,-7083.33
115,260,35,2.27,283.33,0.00,0.00,-7083.33
115,260,40,2.27,283.33,0.00,0.00,-7083.33
115,260,45,2.27,283.33,0.00,0.00,-7083.33
115,260,50,2.27,283.33,0.00,0.00,-7083.33
115,260,55,2.27,283.33,0.00,0.00,-7083.33
115,260,60,2.27,283.33,0.00,0.00,-7083.33
115,260,65,1.60,200.03,0.00,0.00,-5000.70
115,265,0,2.27,283.33,0.00,0.00,-7083.33
115,265,5,2.27,283.33,0.00,0.00,-7083.33
115,265,10,2.27,283.33,0.00,0.00,-7083.33
115,265,15,2.27,283.33,0.00,0.00,-7083.33
115,265,20,2.27,283.33,0.00,0.00,-7083.33
115,265,25,2.27,283.33,0.00,0.00,-7083.33
115,265,30,2.27,283.33,0.00,0.00,-7083.33
115,265,35,2.27,283.33,0.00,0.00,-7083.33
115,265,40,2.27,283.33,0.00,0.00,-7083.33
115,265,45,2.27,283.33,0.00,0.00,-7083.33
115,265,50,2.27,283.33,0.00,0.00,-7083.33
115,265,55,2.27,283.33,0.00,0.00,-7083.33
115,265,60,2.27,283.33,0.00,0.00,-7083.33
115,265,65,1.47,183.77,0.00,0.00,-4594.32
115,270,0,2.27,283.33,0.00,0.00,-7083.33
115,270,5,2.27,283.33,0.00,0.00,-7083.33
115,270,10,2.27,283.33,0.00,0.00,-7083.33
115,270,15,2.27,283.33,0.00,0.00,-7083.33
115,270,20,2.27,283.33,0.00,0.00,-7083.33
115,270,25,2.27,283.33,0.00,0.00,-7083.33
115,270,30,2.27,283.33,0.00,0.00,-7083.33
115,270,35,2.27,283.33,0.00,0.00,-7083.33
115,270,40,2.27,283.33,0.00,0.00,-7083.33
115,270,45,2.27,283.33,0.00,0.00,-7083.33
115,270,50,2.27,283.33,0.00,0.00,-7083.33
115,270,55,2.27,283.33,0.00,0.00,-7083.33
115,270,60,2.27,283.33,0.00,0.00,-7083.33
115,270,65,1.41,176.14,0.00,0.00,-4403.60
115,275,0,2.27,283.33,0.00,0.00,-7083.33
115,275,5,2.27,283.33,0.00,0.00,-7083.33
115,275,10,2.27,283.33,0.00,0.00,-7083.33
115,275,15,2.27,283.33,0.00,0.00,-7083.33
115,275,20,2.27,283.33,0.00,0.00,-7083.33
115,275,25,2.27,283.33,0.00,0.00,-7083.33
115,275,30,2.27,283.33,0.00,0.00,-7083.33
115,275,35,2.27,283.33,0.00,0.00,-7083.33
115,275,40,2.27,283.33,0.00,0.00,-7083.33
115,275,45,2.27,283.33,0.00,0.00,-7083.33
115,275,50,2.27,283.33,0.00,0.00,-7083.33
115,275,55,2.27,283.33,0.00,0.00,-7083.33
115,275,60,2.27,283.33,0.00,0.00,-7083.33
115,275,65,1.41,175.78,0.00,0.00,-4394.53
115,280,0,2.27,283.33,0.00,0.00,-7083.33
115,280,5,2.27,283.33,0.00,0.00,-7083.33
115,280,10,2.27,283.33,0.00,0.00,-7083.33
115,280,15,2.27,283.33,0.00,0.00,-7083.33
115,280,20,2.27,283.33,0.00,0.00,-7083.33
115,280,25,2.27,283.33,0.00,0.00,-7083.33
115,280,30,2.27,283.33,0.00,0.00,-7083.33
115,280,35,2.27,283.33,0.00,0.00,-7083.33
115,280,40,2.27,283.33,0.00,0.00,-7083.33
115,280,45,2.27,283.33,0.00,0.00,-7083.33
115,280,50,2.27,283.33,0.00,0.00,-7083.33
115,280,55,2.27,283.33,0.00,0.00,-7083.33
115,280,60,2.27,283.33,0.00,0.00,-7083.33
115,280,65,1.35,168.74,0.00,0.00,-4218.39
115,285,0,2.27,283.33,0.00,0.00,-7083.33
115,285,5,2.27,283.33,0.00,0.00,-7083.33
115,285,10,2.27,283.33,0.00,0.00,-7083.33
115,285,15,2.27,283.33,0.00,0.00,-7083.33
115,285,20,2.27,283.33,0.00,0.00,-7083.33
115,285,25,2.27,283.33,0.00,0.00,-7083.33
115,285,30,2.27,283.33,0.00,0.00,-7083.33
115,285,35,2.27,283.33,0.00,0.00,-7083.33
115,285,40,2.27,283.33,0.00,0.00,-7083.33
115,285,45,2.27,283.33,0.00,0.00,-7083.33
115,285,50,2.27,283.33,0.00,0.00,-7083.33
115,285,55,2.27,283.33,0.00,0.00,-7083.33
115,285,60,2.27,283.33,0.00,0.00,-7083.33
115,285,65,1.38,172.93,0.00,0.00,-4323.32
115,290,0,2.27,283.33,0.00,0.00,-7083.33
115,290,5,2.27,283.33,0.00,0.00,-7083.33
115,290,10,2.27,283.33,0.00,0.00,-7083.33
115,290,15,2.27,283.33,0.00,0.00,-7083.33
115,290,20,2.27,283.33,0.00,0.00,-7083.33
115,290,25,2.27,283.33,0.00,0.00,-7083.33
115,290,30,2.27,283.33,0.00,0.00,-7083.33
115,290,35,2.27,283.33,0.00,0.00,-7083.33
115,290,40,2.27,283.33,0.00,0.00,-7083.33
115,290,45,2.27,283.33,0.00,0.00,-7083.33
115,290,50,2.27,283.33,0.00,0.00,-7083.33
115,290,55,2.27,283.33,0.00,0.00,-7083.33
115,290,60,2.27,283.33,0.00,0.00,-7083.33
115,290,65,1.50,187.75,0.00,0.00,-4693.72
115,295,0,2.27,283.33,0.00,0.00,-7083.33
115,295,5,2.27,283.33,0.00,0.00,-7083.33
115,295,10,2.27,283.33,0.00,0.00,-7083.33
115,295,15,2.27,283.33,0.00,0.00,-7083.33
115,295,20,2.27,283.33,0.00,0.00,-7083.33
115,295,25,2.27,283.33,0.00,0.00,-7083.33
115,295,30,2.27,283.33,0.00,0.00,-7083.33
115,295,35,2.27,283.33,0.00,0.00,-7083.33
115,295,40,2.27,283.33,0.00,0.00,-7083.33
115,295,45,2.27,283.33,0.00,0.00,-7083.33
115,295,50,2.27,283.33,0.00,0.00,-7083.33
115,295,55,2.27,283.33,0.00,0.00,-7083.33
115,295,60,2.27,283.33,0.00,0.00,-7083.33
115,295,65,1.54,192.71,0.00,0.00,-4817.81
120,0,0,2.27,283.33,0.00,0.00,-7083.33
120,0,5,2.27,283.33,0.00,0.00,-7083.33
120,0,10,2.27,283.33,0.00,0.00,-7083.33
120,0,15,2.27,283.33,0.00,0.00,-7083.33
120,0,20,2.27,283.33,0.00,0.00,-7083.33
120,0,25,2.27,283.33,0.00,0.00,-7083.33
120,0,30,2.27,283.33,0.00,0.00,-7083.33
120,0,35,2.27,283.33,0.00,0.00,-7083.33
120,0,40,2.27,283.33,0.00,0.00,-7083.33
120,0,45,2.27,283.33,0.00,0.00,-7083.33
120,0,50,2.27,283.33,0.00,0.00,-7083.33
120,0,55,2.27,283.33,0.00,0.00,-7083.33
120,0,60,2.27,283.33,0.00,0.00,-7083.33
120,0,65,2.05,255.83,0.00,0.00,-6395.63
120,5,0,2.27,283.33,0.00,0.00,-7083.33
120,5,5,2.27,283.33,0.00,0.00,-7083.33
120,5,10,2.27,283.33,0.00,0.00,-7083.33
120,5,15,2.27,283.33,0.00,0.00,-7083.33
120,5,20,2.27,283.33,0.00,0.00,-7083.33
120,5,25,2.27,283.33,0.00,0.00,-7083.33
120,5,30,2.27,283.33,0.00,0.00,-7083.33
120,5,35,2.27,283.33,0.00,0.00,-7083.33
120,5,40,2.27,283.33,0.00,0.00,-7083.33
120,5,45,2.27,283.33,0.00,0.00,-7083.33
120,5,50,2.27,283.33,0.00,0.00,-7083.33
120,5,55,2.27,283.33,0.00,0.00,-7083.33
120,5,60,2.27,283.33,0.00,0.00,-7083.33
120,5,65,2.10,262.66,0.00,0.00,-6566.42
120,10,0,2.27,283.33,0.00,0.00,-7083.33
120,10,5,2.27,283.33,0.00,0.00,-7083.33
120,10,10,2.27,283.33,0.00,0.00,-7083.33
120,10,15,2.27,283.33,0.00,0.00,-7083.33
120,10,20,2.27,283.33,0.00,0.00,-7083.33
120,10,25,2.27,283.33,0.00,0.00,-7083.33
120,10,30,2.27,283.33,0.00,0.00,-7083.33
120,10,35,2.27,283.33,0.00,0.00,-7083.33
120,10,40,2.27,283.33,0.00,0.00,-7083.33
120,10,45,2.27,283.33,0.00,0.00,-7083.33
120,10,50,2.27,283.33,0.00,0.00,-7083.33
120,10,55,2.27,283.33,0.00,0.00,-7083.33
120,10,60,2.27,283.33,0.00,0.00,-7083.33
120,10,65,2.16,269.39,0.00,0.00,-6734.80
120,15,0,2.27,283.33,0.00,0.00,-7083.33
120,15,5,2.27,283.33,0.00,0.00,-7083.33
120,15,10,2.27,283.33,0.00,0.00,-7083.33
120,15,15,2.27,283.33,0.00,0.00,-7083.33
120,15,20,2.27,283.33,0.00,0.00,-7083.33
120,15,25,2.27,283.33,0.00,0.00,-7083.33
120,15,30,2.27,283.33,0.00,0.00,-7083.33
120,15,35,2.27,283.33,0.00,0.00,-7083.33
120,15,40,2.27,283.33,0.00,0.00,-7083.33
120,15,45,2.27,283.33,0.00,0.00,-7083.33
120,15,50,2.27,283.33,0.00,0.00,-7083.33
120,15,55,2.27,283.33,0.00,0.00,-7083.33
120,15,60,2.27,283.33,0.00,0.00,-7083.33
120,15,65,2.21,275.81,0.00,0.00,-6895.24
120,15,70,0.00,0.21,0.00,0.00,-5.18
120,20,0,2.27,283.33,0.00,0.00,-7083.33
120,20,5,2.27,283.33,0.00,0.00,-7083.33
120,20,10,2.27,283.33,0.00,0.00,-7083.33
120,20,15,2.27,283.33,0.00,0.00,-7083.33
120,20,20,2.27,283.33,0.00,0.00,-7083.33
120,20,25,2.27,283.33,0.00,0.00,-7083.33
120,20,30,2.27,283.33,0.00,0.00,-7083.33
120,20,35,2.27,283.33,0.00,0.00,-7083.33
120,20,40,2.27,283.33,0.00,0.00,-7083.33
120,20,45,2.27,283.33,0.00,0.00,-7083.33
120,20,50,2.27,283.33,0.00,0.00,-7083.33
120,20,55,2.27,283.33,0.00,0.00,-7083.33
120,20,60,2.27,283.33,0.00,0.00,-7083.33
120,20,65,2.23,278.30,0.00,0.00,-6957.49
120,20,70,0.01,0.81,0.00,0.00,-20.19
120,25,0,2.27,283.33,0.00,0.00,-7083.33
120,25,5,2.27,283.33,0.00,0.00,-7083.33
120,25,10,2.27,283.33,0.00,0.00,-7083.33
120,25,15,2.27,283.33,0.00,0.00,-7083.33
120,25,20,2.27,283.33,0.00,0.00,-7083.33
120,25,25,2.27,283.33,0.00,0.00,-7083.33
120,25,30,2.27,283.33,0.00,0.00,-7083.33
120,25,35,2.27,283.33,0.00,0.00,-7083.33
120,25,40,2.27,283.33,0.00,0.00,-7083.33
120,25,45,2.27,283.33,0.00,0.00,-7083.33
120,25,50,2.27,283.33,0.00,0.00,-7083.33
120,25,55,2.27,283.33,0.00,0.00,-7083.33
120,25,60,2.27,283.33,0.00,0.00,-7083.33
120,25,65,2.22,277.92,0.00,0.00,-6947.98
120,25,70,0.00,0.43,0.00,0.00,-10.64
120,30,0,2.27,283.33,0.00,0.00,-7083.33
120,30,5,2.27,283.33,0.00,0.00,-7083.33
120,30,10,2.27,283.33,0.00,0.00,-7083.33
120,30,15,2.27,283.33,0.00,0.00,-7083.33
120,30,20,2.27,283.33,0.00,0.00,-7083.33
120,30,25,2.27,283.33,0.00,0.00,-7083.33
120,30,30,2.27,283.33,0.00,0.00,-7083.33
120,30,35,2.27,283.33,0.00,0.00,-7083.33
120,30,40,2.27,283.33,0.00,0.00,-7083.33
120,30,45,2.27,283.33,0.00,0.00,-7083.33
120,30,50,2.27,283.33,0.00,0.00,-7083.33
120,30,55,2.27,283.33,0.00,0.00,-7083.33
120,30,60,2.27,283.33,0.00,0.00,-7083.33
120,30,65,2.21,276.27,0.00,0.00,-6906.72
120,35,0,2.27,283.33,0.00,0.00,-7083.33
120,35,5,2.27,283.33,0.00,0.00,-7083.33
120,35,10,2.27,283.33,0.00,0.00,-7083.33
120,35,15,2.27,283.33,0.00,0.00,-7083.33
120,35,20,2.27,283.33,0.00,0.00,-7083.33
120,35,25,2.27,283.33,0.00,0.00,-7083.33
120,35,30,2.27,283.33,0.00,0.00,-7083.33
120,35,35,2.27,283.33,0.00,0.00,-7083.33
120,35,40,2.27,283.33,0.00,0.00,-7083.33
120,35,45,2.27,283.33,0.00,0.00,-7083.33
120,35,50,2.27,283.33,0.00,0.00,-7083.33
120,35,55,2.27,283.33,0.00,0.00,-7083.33
120,35,60,2.27,283.33,0.00,0.00,-7083.33
120,35,65,2.23,279.05,0.00,0.00,-6976.15
120,35,70,0.01,1.74,0.00,0.00,-43.59
120,40,0,2.27,283.33,0.00,0.00,-7083.33
120,40,5,2.27,283.33,0.00,0.00,-7083.33
120,40,10,2.27,283.33,0.00,0.00,-7083.33
120,40,15,2.27,283.33,0.00,0.00,-7083.33
120,40,20,2.27,283.33,0.00,0.00,-7083.33
120,40,25,2.27,283.33,0.00,0.00,-7083.33
120,40,30,2.27,283.33,0.00,0.00,-7083.33
120,40,35,2.27,283.33,0.00,0.00,-7083.33
120,40,40,2.27,283.33,0.00,0.00,-7083.33
120,40,45,2.27,283.33,0.00,0.00,-7083.33
120,40,50,2.27,283.33,0.00,0.00,-7083.33
120,40,55,2.27,283.33,0.00,0.00,-7083.33
120,40,60,2.27,283.33,0.00,0.00,-7083.33
120,40,65,2.25,280.84,0.00,0.00,-7020.92
120,40,70,0.04,5.33,0.00,0.00,-133.19
120,45,0,2.27,283.33,0.00,0.00,-7083.33
120,45,5,2.27,283.33,0.00,0.00,-7083.33
120,45,10,2.27,283.33,0.00,0.00,-7083.33
120,45,15,2.27,283.33,0.00,0.00,-7083.33
120,45,20,2.27,283.33,0.00,0.00,-7083.33
120,45,25,2.27,283.33,0.00,0.00,-7083.33
120,45,30,2.27,283.33,0.00,0.00,-7083.33
120,45,35,2.27,283.33,0.00,0.00,-7083.33
120,45,40,2.27,283.33,0.00,0.00,-7083.33
120,45,45,2.27,283.33,0.00,0.00,-7083.33
120,45,50,2.27,283.33,0.00,0.00,-7083.33
120,45,55,2.27,283.33,0.00,0.00,-7083.33
120,45,60,2.27,283.33,0.00,0.00,-7083.33
120,45,65,2.26,282.31,0.00,0.00,-7057.79
120,45,70,0.06,8.02,0.00,0.00,-200.58
120,50,0,2.27,283.33,0.00,0.00,-7083.33
120,50,5,2.27,283.33,0.00,0.00,-7083.33
120,50,10,2.27,283.33,0.00,0.00,-7083.33
120,50,15,2.27,283.33,0.00,0.00,-7083.33
120,50,20,2.27,283.33,0.00,0.00,-7083.33
120,50,25,2.27,283.33,0.00,0.00,-7083.33
120,50,30,2.27,283.33,0.00,0.00,-7083.33
120,50,35,2.27,283.33,0.00,0.00,-7083.33
120,50,40,2.27,283.33,0.00,0.00,-7083.33
120,50,45,2.27,283.33,0.00,0.00,-7083.33
120,50,50,2.27,283.33,0.00,0.00,-7083.33
120,50,55,2.27,283.33,0.00,0.00,-7083.33
120,50,60,2.27,283.33,0.00,0.00,-7083.33
120,50,65,2.27,283.33,0.00,0.00,-7083.33
120,50,70,0.11,13.94,0.00,0.00,-348.40
120,55,0,2.27,283.33,0.00,0.00,-7083.33
120,55,5,2.27,283.33,0.00,0.00,-7083.33
120,55,10,2.27,283.33,0.00,0.00,-7083.33
120,55,15,2.27,283.33,0.00,0.00,-7083.33
120,55,20,2.27,283.33,0.00,0.00,-7083.33
120,55,25,2.27,283.33,0.00,0.00,-7083.33
120,55,30,2.27,283.33,0.00,0.00,-7083.33
120,55,35,2.27,283.33,0.00,0.00,-7083.33
120,55,40,2.27,283.33,0.00,0.00,-7083.33
120,55,45,2.27,283.33,0.00,0.00,-7083.33
120,55,50,2.27,283.33,0.00,0.00,-7083.33
120,55,55,2.27,283.33,0.00,0.00,-7083.33
120,55,60,2.27,283.33,0.00,0.00,-7083.33
120,55,65,2.27,283.33,0.00,0.00,-7083.33
120,55,70,0.21,26.73,0.00,0.00,-668.32
120,60,0,2.27,283.33,0.00,0.00,-7083.33
120,60,5,2.27,283.33,0.00,0.00,-7083.33
120,60,10,2.27,283.33,0.00,0.00,-7083.33
120,60,15,2.27,283.33,0.00,0.00,-7083.33
120,60,20,2.27,283.33,0.00,0.00,-7083.33
120,60,25,2.27,283.33,0.00,0.00,-7083.33
120,60,30,2.27,283.33,0.00,0.00,-7083.33
120,60,35,2.27,283.33,0.00,0.00,-7083.33
